Date,Open,High,Low,Close,Index
2014-08-04,,,,20900.4,NIFTY NEXT 50 TRI
2014-08-05,,,,20994.44,NIFTY NEXT 50 TRI
2014-08-06,,,,20887.0,NIFTY NEXT 50 TRI
2014-08-07,,,,20851.63,NIFTY NEXT 50 TRI
2014-08-08,,,,20485.33,NIFTY NEXT 50 TRI
2014-08-11,,,,20681.65,NIFTY NEXT 50 TRI
2014-08-12,,,,20852.8,NIFTY NEXT 50 TRI
2014-08-13,,,,20684.9,NIFTY NEXT 50 TRI
2014-08-14,,,,20909.0,NIFTY NEXT 50 TRI
2014-08-18,,,,21243.83,NIFTY NEXT 50 TRI
2014-08-19,,,,21477.54,NIFTY NEXT 50 TRI
2014-08-20,,,,21523.58,NIFTY NEXT 50 TRI
2014-08-21,,,,21676.96,NIFTY NEXT 50 TRI
2014-08-22,,,,21712.1,NIFTY NEXT 50 TRI
2014-08-25,,,,21466.51,NIFTY NEXT 50 TRI
2014-08-26,,,,21453.43,NIFTY NEXT 50 TRI
2014-08-27,,,,21494.45,NIFTY NEXT 50 TRI
2014-08-28,,,,21432.14,NIFTY NEXT 50 TRI
2014-09-01,,,,21907.06,NIFTY NEXT 50 TRI
2014-09-02,,,,22065.0,NIFTY NEXT 50 TRI
2014-09-03,,,,22228.87,NIFTY NEXT 50 TRI
2014-09-04,,,,22195.63,NIFTY NEXT 50 TRI
2014-09-05,,,,22207.03,NIFTY NEXT 50 TRI
2014-09-08,,,,22481.33,NIFTY NEXT 50 TRI
2014-09-09,,,,22587.08,NIFTY NEXT 50 TRI
2014-09-10,,,,22362.98,NIFTY NEXT 50 TRI
2014-09-11,,,,22471.01,NIFTY NEXT 50 TRI
2014-09-12,,,,22517.15,NIFTY NEXT 50 TRI
2014-09-15,,,,22443.63,NIFTY NEXT 50 TRI
2014-09-16,,,,21760.77,NIFTY NEXT 50 TRI
2014-09-17,,,,21903.77,NIFTY NEXT 50 TRI
2014-09-18,,,,22364.71,NIFTY NEXT 50 TRI
2014-09-19,,,,22210.4,NIFTY NEXT 50 TRI
2014-09-22,,,,22210.97,NIFTY NEXT 50 TRI
2014-09-23,,,,21741.44,NIFTY NEXT 50 TRI
2014-09-24,,,,21649.38,NIFTY NEXT 50 TRI
2014-09-25,,,,21287.85,NIFTY NEXT 50 TRI
2014-09-26,,,,21624.27,NIFTY NEXT 50 TRI
2014-09-29,,,,21752.71,NIFTY NEXT 50 TRI
2014-09-30,,,,21754.63,NIFTY NEXT 50 TRI
2014-10-01,,,,21659.7,NIFTY NEXT 50 TRI
2014-10-07,,,,21358.72,NIFTY NEXT 50 TRI
2014-10-08,,,,21348.19,NIFTY NEXT 50 TRI
2014-10-09,,,,21761.45,NIFTY NEXT 50 TRI
2014-10-10,,,,21367.48,NIFTY NEXT 50 TRI
2014-10-13,,,,21472.97,NIFTY NEXT 50 TRI
2014-10-14,,,,21541.23,NIFTY NEXT 50 TRI
2014-10-16,,,,20937.47,NIFTY NEXT 50 TRI
2014-10-17,,,,21210.71,NIFTY NEXT 50 TRI
2014-10-20,,,,21546.76,NIFTY NEXT 50 TRI
2014-10-21,,,,21722.52,NIFTY NEXT 50 TRI
2014-10-22,,,,21958.22,NIFTY NEXT 50 TRI
2014-10-23,,,,22070.58,NIFTY NEXT 50 TRI
2014-10-27,,,,21954.59,NIFTY NEXT 50 TRI
2014-10-28,,,,22021.2,NIFTY NEXT 50 TRI
2014-10-29,,,,22142.15,NIFTY NEXT 50 TRI
2014-10-30,,,,22305.83,NIFTY NEXT 50 TRI
2014-10-31,,,,22668.35,NIFTY NEXT 50 TRI
2014-11-03,,,,22803.93,NIFTY NEXT 50 TRI
2014-11-05,,,,22742.7,NIFTY NEXT 50 TRI
2014-11-07,,,,22896.93,NIFTY NEXT 50 TRI
2014-11-10,,,,22935.04,NIFTY NEXT 50 TRI
2014-11-11,,,,23072.86,NIFTY NEXT 50 TRI
2014-11-12,,,,23325.04,NIFTY NEXT 50 TRI
2014-11-13,,,,23243.2,NIFTY NEXT 50 TRI
2014-11-14,,,,23366.44,NIFTY NEXT 50 TRI
2014-11-17,,,,23539.9,NIFTY NEXT 50 TRI
2014-11-18,,,,23791.56,NIFTY NEXT 50 TRI
2014-11-19,,,,23600.37,NIFTY NEXT 50 TRI
2014-11-20,,,,23683.23,NIFTY NEXT 50 TRI
2014-11-21,,,,23684.78,NIFTY NEXT 50 TRI
2014-11-24,,,,23762.97,NIFTY NEXT 50 TRI
2014-11-25,,,,23405.01,NIFTY NEXT 50 TRI
2014-11-26,,,,23395.79,NIFTY NEXT 50 TRI
2014-11-27,,,,23518.26,NIFTY NEXT 50 TRI
2014-11-28,,,,23759.41,NIFTY NEXT 50 TRI
2014-12-01,,,,23753.63,NIFTY NEXT 50 TRI
2014-12-02,,,,23886.36,NIFTY NEXT 50 TRI
2014-12-03,,,,24216.1,NIFTY NEXT 50 TRI
2014-12-04,,,,24274.17,NIFTY NEXT 50 TRI
2014-12-05,,,,24103.34,NIFTY NEXT 50 TRI
2014-12-08,,,,23830.02,NIFTY NEXT 50 TRI
2014-12-09,,,,23429.87,NIFTY NEXT 50 TRI
2014-12-10,,,,23689.18,NIFTY NEXT 50 TRI
2014-12-11,,,,23485.33,NIFTY NEXT 50 TRI
2014-12-12,,,,23196.32,NIFTY NEXT 50 TRI
2014-12-15,,,,23105.68,NIFTY NEXT 50 TRI
2014-12-16,,,,22471.91,NIFTY NEXT 50 TRI
2014-12-17,,,,22410.97,NIFTY NEXT 50 TRI
2014-12-18,,,,23158.39,NIFTY NEXT 50 TRI
2014-12-19,,,,23205.27,NIFTY NEXT 50 TRI
2014-12-22,,,,23417.62,NIFTY NEXT 50 TRI
2014-12-23,,,,23225.41,NIFTY NEXT 50 TRI
2014-12-24,,,,23183.77,NIFTY NEXT 50 TRI
2014-12-26,,,,23299.79,NIFTY NEXT 50 TRI
2014-12-29,,,,23496.32,NIFTY NEXT 50 TRI
2014-12-30,,,,23713.14,NIFTY NEXT 50 TRI
2014-12-31,,,,23901.74,NIFTY NEXT 50 TRI
2015-01-01,,,,23974.93,NIFTY NEXT 50 TRI
2015-01-02,,,,24164.67,NIFTY NEXT 50 TRI
2015-01-05,,,,24124.96,NIFTY NEXT 50 TRI
