Date,Open,High,Low,Close,Index
2022-07-21,,,,10.2992,SBI Balanced Advantage Fund
2022-07-22,,,,10.3132,SBI Balanced Advantage Fund
2022-07-25,,,,10.3094,SBI Balanced Advantage Fund
2022-07-26,,,,10.2766,SBI Balanced Advantage Fund
2022-07-27,,,,10.3202,SBI Balanced Advantage Fund
2022-07-28,,,,10.3674,SBI Balanced Advantage Fund
2022-07-29,,,,10.4157,SBI Balanced Advantage Fund
2022-08-01,,,,10.4752,SBI Balanced Advantage Fund
2022-08-02,,,,10.4619,SBI Balanced Advantage Fund
2022-08-03,,,,10.461,SBI Balanced Advantage Fund
2022-08-04,,,,10.4664,SBI Balanced Advantage Fund
2022-08-05,,,,10.4615,SBI Balanced Advantage Fund
2022-08-08,,,,10.4865,SBI Balanced Advantage Fund
2022-08-10,,,,10.4815,SBI Balanced Advantage Fund
2022-08-11,,,,10.5188,SBI Balanced Advantage Fund
2022-08-12,,,,10.5363,SBI Balanced Advantage Fund
2022-08-16,,,,10.5898,SBI Balanced Advantage Fund
2022-08-17,,,,10.6197,SBI Balanced Advantage Fund
2022-08-18,,,,10.629,SBI Balanced Advantage Fund
2022-08-19,,,,10.5835,SBI Balanced Advantage Fund
2022-08-22,,,,10.5095,SBI Balanced Advantage Fund
2022-08-23,,,,10.5397,SBI Balanced Advantage Fund
2022-08-24,,,,10.5498,SBI Balanced Advantage Fund
2022-08-25,,,,10.5466,SBI Balanced Advantage Fund
2022-08-26,,,,10.5656,SBI Balanced Advantage Fund
2022-08-29,,,,10.5006,SBI Balanced Advantage Fund
2022-08-30,,,,10.6282,SBI Balanced Advantage Fund
2022-09-01,,,,10.6161,SBI Balanced Advantage Fund
2022-09-02,,,,10.6321,SBI Balanced Advantage Fund
2022-09-05,,,,10.6621,SBI Balanced Advantage Fund
2022-09-06,,,,10.6679,SBI Balanced Advantage Fund
2022-09-07,,,,10.6646,SBI Balanced Advantage Fund
2022-09-08,,,,10.7213,SBI Balanced Advantage Fund
2022-09-09,,,,10.7417,SBI Balanced Advantage Fund
2022-09-12,,,,10.7775,SBI Balanced Advantage Fund
2022-09-13,,,,10.8168,SBI Balanced Advantage Fund
2022-09-14,,,,10.7982,SBI Balanced Advantage Fund
2022-09-15,,,,10.7779,SBI Balanced Advantage Fund
2022-09-16,,,,10.6746,SBI Balanced Advantage Fund
2022-09-19,,,,10.6668,SBI Balanced Advantage Fund
2022-09-20,,,,10.7289,SBI Balanced Advantage Fund
2022-09-21,,,,10.7021,SBI Balanced Advantage Fund
2022-09-22,,,,10.6682,SBI Balanced Advantage Fund
2022-09-23,,,,10.5822,SBI Balanced Advantage Fund
2022-09-26,,,,10.4727,SBI Balanced Advantage Fund
2022-09-27,,,,10.471,SBI Balanced Advantage Fund
2022-09-28,,,,10.4389,SBI Balanced Advantage Fund
2022-09-29,,,,10.4503,SBI Balanced Advantage Fund
2022-09-30,,,,10.5128,SBI Balanced Advantage Fund
2022-10-03,,,,10.4616,SBI Balanced Advantage Fund
2022-10-04,,,,10.5781,SBI Balanced Advantage Fund
2022-10-06,,,,10.6103,SBI Balanced Advantage Fund
2022-10-07,,,,10.5963,SBI Balanced Advantage Fund
2022-10-10,,,,10.5731,SBI Balanced Advantage Fund
2022-10-11,,,,10.5119,SBI Balanced Advantage Fund
2022-10-12,,,,10.5501,SBI Balanced Advantage Fund
2022-10-13,,,,10.5203,SBI Balanced Advantage Fund
2022-10-14,,,,10.5543,SBI Balanced Advantage Fund
2022-10-17,,,,10.5818,SBI Balanced Advantage Fund
2022-10-18,,,,10.6391,SBI Balanced Advantage Fund
2022-10-19,,,,10.64,SBI Balanced Advantage Fund
2022-10-20,,,,10.6655,SBI Balanced Advantage Fund
2022-10-21,,,,10.6677,SBI Balanced Advantage Fund
2022-10-25,,,,10.7475,SBI Balanced Advantage Fund
2022-10-27,,,,10.7893,SBI Balanced Advantage Fund
2022-10-28,,,,10.7811,SBI Balanced Advantage Fund
2022-10-31,,,,10.843,SBI Balanced Advantage Fund
2022-11-01,,,,10.8719,SBI Balanced Advantage Fund
2022-11-02,,,,10.862,SBI Balanced Advantage Fund
2022-11-03,,,,10.8407,SBI Balanced Advantage Fund
2022-11-04,,,,10.8371,SBI Balanced Advantage Fund
2022-11-07,,,,10.8778,SBI Balanced Advantage Fund
2022-11-09,,,,10.8667,SBI Balanced Advantage Fund
2022-11-10,,,,10.8275,SBI Balanced Advantage Fund
2022-11-11,,,,10.8857,SBI Balanced Advantage Fund
2022-11-14,,,,10.8788,SBI Balanced Advantage Fund
2022-11-15,,,,10.8998,SBI Balanced Advantage Fund
2022-11-16,,,,10.898,SBI Balanced Advantage Fund
2022-11-17,,,,10.8722,SBI Balanced Advantage Fund
