Date,Open,High,Low,Close,Index
2024-09-16,,,,57.59,Edelweiss Balanced Advantage Fund
2024-09-17,,,,57.66,Edelweiss Balanced Advantage Fund
2024-09-18,,,,57.55,Edelweiss Balanced Advantage Fund
2024-09-19,,,,57.43,Edelweiss Balanced Advantage Fund
2024-09-20,,,,57.91,Edelweiss Balanced Advantage Fund
2024-09-23,,,,58.23,Edelweiss Balanced Advantage Fund
2024-09-24,,,,58.29,Edelweiss Balanced Advantage Fund
2024-09-25,,,,58.29,Edelweiss Balanced Advantage Fund
2024-09-26,,,,58.54,Edelweiss Balanced Advantage Fund
2024-09-27,,,,58.62,Edelweiss Balanced Advantage Fund
2024-09-30,,,,58.19,Edelweiss Balanced Advantage Fund
2024-10-01,,,,58.22,Edelweiss Balanced Advantage Fund
2024-10-03,,,,57.41,Edelweiss Balanced Advantage Fund
2024-10-04,,,,57.04,Edelweiss Balanced Advantage Fund
2024-10-07,,,,56.55,Edelweiss Balanced Advantage Fund
2024-10-08,,,,56.97,Edelweiss Balanced Advantage Fund
2024-10-09,,,,57.26,Edelweiss Balanced Advantage Fund
2024-10-10,,,,57.17,Edelweiss Balanced Advantage Fund
2024-10-11,,,,57.27,Edelweiss Balanced Advantage Fund
2024-10-14,,,,57.43,Edelweiss Balanced Advantage Fund
2024-10-15,,,,57.45,Edelweiss Balanced Advantage Fund
2024-10-16,,,,57.33,Edelweiss Balanced Advantage Fund
2024-10-17,,,,56.95,Edelweiss Balanced Advantage Fund
2024-10-18,,,,57.02,Edelweiss Balanced Advantage Fund
2024-10-21,,,,56.81,Edelweiss Balanced Advantage Fund
2024-10-22,,,,56.24,Edelweiss Balanced Advantage Fund
2024-10-23,,,,56.32,Edelweiss Balanced Advantage Fund
2024-10-24,,,,56.13,Edelweiss Balanced Advantage Fund
2024-10-25,,,,55.76,Edelweiss Balanced Advantage Fund
2024-10-28,,,,55.9,Edelweiss Balanced Advantage Fund
2024-10-29,,,,56.04,Edelweiss Balanced Advantage Fund
2024-10-30,,,,55.86,Edelweiss Balanced Advantage Fund
2024-10-31,,,,55.77,Edelweiss Balanced Advantage Fund
2024-11-04,,,,55.54,Edelweiss Balanced Advantage Fund
2024-11-05,,,,55.72,Edelweiss Balanced Advantage Fund
2024-11-06,,,,56.19,Edelweiss Balanced Advantage Fund
2024-11-07,,,,55.95,Edelweiss Balanced Advantage Fund
2024-11-08,,,,55.71,Edelweiss Balanced Advantage Fund
2024-11-11,,,,55.68,Edelweiss Balanced Advantage Fund
2024-11-12,,,,55.26,Edelweiss Balanced Advantage Fund
2024-11-13,,,,54.75,Edelweiss Balanced Advantage Fund
2024-11-14,,,,54.78,Edelweiss Balanced Advantage Fund
2024-11-18,,,,54.79,Edelweiss Balanced Advantage Fund
2024-11-19,,,,54.98,Edelweiss Balanced Advantage Fund
2024-11-21,,,,54.92,Edelweiss Balanced Advantage Fund
2024-11-22,,,,55.27,Edelweiss Balanced Advantage Fund
2024-11-25,,,,55.6,Edelweiss Balanced Advantage Fund
2024-11-26,,,,55.59,Edelweiss Balanced Advantage Fund
2024-11-27,,,,55.73,Edelweiss Balanced Advantage Fund
2024-11-28,,,,55.57,Edelweiss Balanced Advantage Fund
2024-11-29,,,,55.79,Edelweiss Balanced Advantage Fund
2024-12-02,,,,56.06,Edelweiss Balanced Advantage Fund
2024-12-03,,,,56.25,Edelweiss Balanced Advantage Fund
2024-12-04,,,,56.39,Edelweiss Balanced Advantage Fund
